"a_o","c_digo_municipio","municipio","c_digo_departamento","departamento","c_digo_etc","etc","poblaci_n_5_16","tasa_matriculaci_n_5_16","cobertura_neta","cobertura_neta_transici_n","cobertura_neta_primaria","cobertura_neta_secundaria","cobertura_neta_media","cobertura_bruta","cobertura_bruta_transici_n","cobertura_bruta_primaria","cobertura_bruta_secundaria","cobertura_bruta_media","tama_o_promedio_de_grupo","sedes_conectadas_a_internet","deserci_n","deserci_n_transici_n","deserci_n_primaria","deserci_n_secundaria","deserci_n_media","aprobaci_n","aprobaci_n_transici_n","aprobaci_n_primaria","aprobaci_n_secundaria","aprobaci_n_media","reprobaci_n","reprobaci_n_transici_n","reprobaci_n_primaria","reprobaci_n_secundaria","reprobaci_n_media","repitencia","repitencia_transici_n","repitencia_primaria","repitencia_secundaria","repitencia_media"
"2023","05044","Anza","05","Antioquia","3758","Antioquia (ETC)","1494","81.93","81.93","58.54","79.59","68.35","36.21","92.7","85.37","98.42","101.01","64.61",,,"5.53","2.86","6.11","6.24","2.42","81.85","0","78.14","79.68","95.16","12.62","0","15.76","14.09","2.42","9.27","0.95","10.77","11.09","2.42"
"2023","05045","Apartadó","05","Antioquia","7692","Apartado","28391","91.17","91.16","64.67","84.45","77.96","58.34","104.53","91.54","99.15","112.92","107.81",,,"4.14","3.44","3.1","5.63","4.02","87.88","0","91.41","82.02","86.88","7.98","0","5.49","12.35","9.1","8.12","1.43","7.16","11.94","4.99"
"2023","05051","Arboletes","05","Antioquia","3758","Antioquia (ETC)","7592","89.65","89.65","56.73","79.18","76.01","50.17","104.1","83.21","98.66","118.04","101.47",,,"3.49","1.31","3.06","4.16","4.3","91.17","0","92.15","88.21","91.8","5.34","0","4.79","7.63","3.89","9.66","1.31","11.09","11.56","4.5"
"2023","05055","Argelia","05","Antioquia","3758","Antioquia (ETC)","1686","75.56","75.56","72.46","71.1","72.15","39.11","79.77","77.54","81.02","88.27","59.78",,,"4.46","1.87","4.37","5.16","4.32","90.04","0","91.61","86.11","91.36","5.5","0","4.02","8.73","4.32","7.81","0.93","9.09","9.13","3.7"
"2023","05059","Armenia","05","Antioquia","3758","Antioquia (ETC)","795","49.18","49.18","28.57","43.15","50.76","26.52","56.1","36.51","48.81","72.35","51.52",,,"2.23","4.35","2.44","2.44","0","88.83","0","92.68","81.71","96.15","8.93","0","4.88","15.85","3.85","15.14","0","4.88","29.88","7.69"
"2023","05079","Barbosa","05","Antioquia","3758","Antioquia (ETC)","8520","81.47","81.47","66.17","78.54","69.12","46.36","90.52","84.21","89.69","98.55","79.74",,,"5.19","4.24","3.98","7.31","3.98","87.09","0.2","90.54","79.66","91.05","7.72","0.2","5.48","13.03","4.97","9.89","1.62","8.83","15.13","3.97"
"2023","05086","Belmira","05","Antioquia","3758","Antioquia (ETC)","1344","84.82","84.82","64.08","78.58","73.38","51.75","95.46","71.84","89.84","104.33","101.75",,,"3.56","0","4.24","3.64","3.02","91.71","0","90.1","89.75","96.98","4.72","0","5.66","6.61","0","7.21","0","7.88","9.11","4.02"
"2023","05088","Bello","05","Antioquia","3760","Bello","86977","89.91","89.85","73.82","88.65","76.56","48.41","100.04","86.56","101.72","107.85","87.47",,,"5.21","5.1","4.73","6.35","3.79","84.15","0.81","87.01","77.06","88.54","10.64","0.81","8.26","16.6","7.66","11.24","2.81","9.41","17.38","5.12"
"2023","05091","Betania","05","Antioquia","3758","Antioquia (ETC)","2143","64.54","64.54","52.98","63.43","48.09","27.73","70.18","60.71","80.7","70.77","47.34",,,"6.27","4.9","7.56","5.98","1.99","88.22","0","86.27","87.18","96.03","5.51","0","6.16","6.84","1.99","8.08","1.96","11.47","6.62","0.66"
"2023","05093","Betulia","05","Antioquia","3758","Antioquia (ETC)","3444","79.07","79.07","69.68","80.77","66.41","37.15","86.96","82.31","92.89","91.75","64.44",,,"3.42","1.75","1.73","5.94","3.97","92.39","0","93.02","89.45","94.7","4.19","0","5.25","4.61","1.32","10.32","0","9.68","16.19","1.99"
"2023","05101","Ciudad Bolívar","05","Antioquia","3758","Antioquia (ETC)","4906","77.01","76.99","62.02","71.85","65.29","39.93","90.11","80.36","87.84","99.16","81.93",,,"8.02","6.71","5.26","12.78","4.51","83.48","0.35","87.17","74.67","90.74","8.5","0.35","7.56","12.56","4.74","15.24","4.59","13.73","22.17","6.32"
"2023","05107","Briceño","05","Antioquia","3758","Antioquia (ETC)","1970","66.24","66.24","44.12","60.83","48.61","27.18","83.55","57.06","87.22","93.96","66.34",,,"4.73","2.06","3.35","7.49","4.96","89.26","0","90.54","84.78","90.91","6.01","0","6.11","7.73","4.13","7.06","1.03","9.32","6.79","0"
"2023","05113","Buriticá","05","Antioquia","3758","Antioquia (ETC)","2080","80.24","80.24","61.96","77.47","65.19","30.06","88.03","76.63","95.29","95.28","59.51",,,"6.89","2.13","5.53","10.12","6.13","85.15","0","88.94","75.62","89.57","7.97","0","5.53","14.26","4.29","12.24","0.71","12.47","16.75","4.29"
"2023","05120","Cáceres","05","Antioquia","3758","Antioquia (ETC)","8010","82.3","82.3","49.11","75.34","65.96","38.38","95.93","77.99","99.69","104.46","77.27",,,"5.66","3","4.99","7.66","4.65","86.28","0","85.28","83.74","90.84","8.06","0","9.72","8.6","4.5","11.9","2.29","15.62","11.02","3.9"
"2023","05125","Caicedo","05","Antioquia","3758","Antioquia (ETC)","1821","82.43","82.43","64.78","76.09","70.81","45.83","96.71","78.62","87.53","114.26","95.14",,,"3.78","3.2","3.38","5.23","1.49","90.72","0","91.04","86.85","96.52","5.51","0","5.58","7.93","1.99","7.49","0","12.19","5.95","0.5"
"2023","05129","Caldas","05","Antioquia","3758","Antioquia (ETC)","11490","96.28","96.07","89.16","94.6","83.67","58.08","103.92","103.8","105.73","109.01","90.38",,,"6.73","4.81","4.85","8.92","7.78","86.56","0.31","88.06","82.8","87.72","6.72","0.31","7.08","8.28","4.5","10.39","2.17","9.8","15.01","4.14"
"2023","05134","Campamento","05","Antioquia","3758","Antioquia (ETC)","2217","65.4","65.4","43.68","63.08","50.2","30.58","73.21","55.75","79.48","75.76","60.33",,,"2.6","1.03","1.78","4.95","0","90.45","1.03","88.39","88.57","100","6.95","1.03","9.84","6.48","0","9.94","1.03","13.39","9.71","1.62"
"2023","05138","Cañasgordas","05","Antioquia","3758","Antioquia (ETC)","3155","83.14","83.14","57.48","77.79","71.75","49.23","91.28","64.96","90.6","102.45","83.08",,,"4.89","3.64","4.18","7.04","1.88","89.9","0","91.72","84.34","96.25","5.22","0","4.1","8.62","1.88","8.24","2.42","8.28","11.6","1.61"
"2023","05142","Caracolí","05","Antioquia","3758","Antioquia (ETC)","765","86.01","86.01","52.94","77.74","81.2","50.42","101.57","58.82","92.68","128.4","94.12",,,"5.9","2.5","5.7","7.92","2.17","89.78","0","88.59","88.3","94.57","4.32","0","5.7","3.77","3.26","8.35","2.5","13.42","5.66","2.17"
"2023","05145","Caramanta","05","Antioquia","3758","Antioquia (ETC)","759","81.42","81.42","56.14","72.93","78.52","53.79","86.56","70.18","89.49","89.06","81.82",,,"3.05","2.5","2.14","4.39","2.8","93.9","0","92.88","94.3","94.39","3.05","0","4.98","1.32","2.8","5.78","2.5","8.54","4.39","2.78"
"2023","05147","Carepa","05","Antioquia","3758","Antioquia (ETC)","12257","91.03","91.03","57.4","84","79.65","50.67","101.76","95.33","99.65","113.51","86.32",,,"3.4","2.73","2.82","4.61","2.38","89.54","0","93.11","82.92","90.86","7.07","0","4.07","12.47","6.77","8.23","3.6","8.15","11.11","3.24"
"2023","05148","El Carmen de Viboral","05","Antioquia","3758","Antioquia (ETC)","11145","93.5","93.41","85.26","91.93","82.78","49.97","98.98","92.68","102.31","107.7","76.41",,,"4.19","2.36","3.24","6.07","3.43","87.85","0.25","89.12","82.36","92.97","7.96","0.25","7.64","11.57","3.6","10.15","0.87","8.64","16.1","4.37"
"2023","05150","Carolina","05","Antioquia","3758","Antioquia (ETC)","571","83.19","83.19","94.74","91.93","60.1","42.99","91.42","126.32","108.97","76.35","71.03",,,"2.87","4.17","2.47","3.23","2.63","82.76","0","92.59","67.1","75","14.37","0","4.94","29.68","22.37","11.11","0","12.76","15.48","3.95"
"2023","05154","Caucasia","05","Antioquia","3758","Antioquia (ETC)","22190","88.17","88.13","58.41","81.32","74.77","49.17","98.1","80.43","99.07","105.15","90.35",,,"3.77","2.55","3.08","5.48","2.23","87.14","0","89.4","80.86","89.99","9.09","0","7.52","13.66","7.79","10.56","1.28","10.24","14.66","5.75"
"2023","05172","Chigorodó","05","Antioquia","3758","Antioquia (ETC)","14723","89.93","89.93","70.92","84","77.43","53.9","97.91","86.92","99.13","104.93","85.73",,,"5.39","2.51","3.95","7.64","5.87","87.47","0.31","91.55","79.94","88.5","7.14","0.31","4.5","12.43","5.63","8.75","0.84","8.9","11.99","3.77"
"2023","05190","Cisneros","05","Antioquia","3758","Antioquia (ETC)","1700","79.65","79.65","77.61","75.07","72.79","54.42","88.29","89.55","83","98.09","80.92",,,"6.67","9.17","5.8","7.76","4.97","84.97","0","88.23","78.83","86.74","8.36","0","5.97","13.42","8.29","6.6","0","4.95","11.11","4.42"
"2023","05197","Cocorná","05","Antioquia","3758","Antioquia (ETC)","3068","102.41","102.41","85.2","100.15","96.16","47.36","111.93","98.19","112.64","129.12","82.03",,,"4.5","3.31","3.54","5.79","5.16","88.61","0.74","90.57","84","89.97","6.9","0.74","5.88","10.21","4.87","7.56","0.74","7.82","9.79","4.3"
"2023","05206","Concepción","05","Antioquia","3758","Antioquia (ETC)","836","76.44","76.44","49.3","75.85","69.18","47.76","81.7","59.15","83.24","88.53","75.37",,,"2.05","2.38","1.02","3.66","0.99","96.19","0","97.61","94.31","96.04","1.76","0","1.37","2.03","2.97","5.56","0","6.48","7.69","0"
"2023","05209","Concordia","05","Antioquia","3758","Antioquia (ETC)","4108","63.07","63.07","58.52","58.89","49.19","29.99","71.2","69.13","75.52","72.87","58.56",,,"5.86","3.72","5.3","7.77","4.06","86.2","0","86.91","81.01","91.3","7.94","0","7.79","11.22","4.64","12.95","0.47","15.9","14.12","6.96"
"2023","05212","Copacabana","05","Antioquia","3758","Antioquia (ETC)","11635","103.33","103.31","80.54","103.57","90.96","63.82","112.24","98.53","115.01","119.11","99.11",,,"4.03","4.41","3.53","5.34","2.2","87.1","0.61","91.54","78.54","91.5","8.87","0.61","4.94","16.12","6.29","9.13","2.28","7.03","15.43","3.05"
"2023","05234","Dabeiba","05","Antioquia","3758","Antioquia (ETC)","6157","82.31","82.31","54.53","75.64","56.91","35.22","94.38","77.01","103.54","95.95","73.56",,,"6.79","3.49","5.41","10.61","6.14","84.95","0","84.58","80.31","91.01","8.26","0","10.01","9.08","2.85","13.27","1.53","15.55","14.59","6.36"
"2023","05237","Don Matías","05","Antioquia","3758","Antioquia (ETC)","3702","95.92","95.92","75.84","90.49","86.55","48.25","106.27","95.64","105.05","122.74","81.59",,,"9.25","10.61","6.09","12.49","10.12","81.37","0","87.25","73.08","80.06","9.38","0","6.66","14.43","9.82","10.22","1.63","9.55","14.26","5.06"
"2023","05240","Ebéjico","05","Antioquia","3758","Antioquia (ETC)","1942","69.82","69.82","50.34","60.6","65.72","39.39","79.2","68.03","72.9","90.27","76.97",,,"5.34","4","4.48","7.08","3.7","88.37","2","88.47","85.66","92.59","6.29","2","7.06","7.26","3.7","11.29","1","11.88","15.22","4.17"
"2023","05250","El Bagre","05","Antioquia","3758","Antioquia (ETC)","14443","89.28","89.28","49.65","79.96","74.28","49.31","101.6","84.55","102.38","108.4","94.61",,,"5.28","3.8","3.74","7.41","5.71","87.68","0.1","90.67","82.41","86.61","7.04","0.1","5.59","10.18","7.68","9.06","1.9","10.91","9.77","4.27"
"2023","05264","Entrerrios","05","Antioquia","3758","Antioquia (ETC)","2253","82.16","82.16","73.68","81.89","67.91","49.87","89.92","87.37","90.78","94.92","78.98",,,"1.72","4.42","1.58","1.89","0","88.28","0","90.19","79.72","97.66","10","0","8.23","18.4","2.34","10.3","0.88","8.54","18.87","1.75"
"2023","05266","Envigado","05","Antioquia","3761","Envigado","27332","101.96","99.68","65.43","95.9","92.57","64.79","107.71","97.47","106.08","114.18","103.65",,,"3.17","2.24","2.76","3.97","2.57","86.49","0.25","92.32","78.13","88.6","10.35","0.25","4.92","17.9","8.83","9.17","1.24","6.62","14.92","4.37"
"2023","05282","Fredonia","05","Antioquia","3758","Antioquia (ETC)","3841","62.95","62.95","46.85","55.19","53.45","37.2","72.43","62.24","66.15","81.08","74.11",,,"6.54","6.74","5.71","8.41","3.95","89.94","0","89.85","87.7","94.21","3.53","0","4.43","3.89","1.84","9.03","3.93","9.66","11.99","2.37"
"2023","05284","Frontino","05","Antioquia","3758","Antioquia (ETC)","4870","89.22","89.22","55.05","86.29","60.57","37.06","102.38","76.34","114.96","100.91","84.16",,,"5.97","3.94","5.95","7.19","4.02","80.03","0.28","78.1","76.44","89.06","14","0.28","15.95","16.37","6.92","15.27","0.85","18.55","16.59","4.46"
"2023","05306","Giraldo","05","Antioquia","3758","Antioquia (ETC)","1208","101.16","101.16","73.58","95.23","90.86","48.37","113.08","94.34","110.5","127.92","99.46",,,"4.83","3","1.21","9.87","5.11","87.32","0","92.23","80.04","83.21","7.84","0","6.56","10.09","11.68","13.79","0","9.67","25.11","4.38"
"2023","05308","Girardota","05","Antioquia","3758","Antioquia (ETC)","8181","91.27","91.04","71.69","84.63","81.97","54.22","99.55","83.41","97.06","111.97","88.85",,,"5.97","6.87","5.94","7.08","2.85","83.39","0.3","85.52","75.66","93.22","10.64","0.3","8.53","17.26","3.92","12.22","1.49","10.88","18.6","4.04"
"2023","05310","Gómez Plata","05","Antioquia","3758","Antioquia (ETC)","1705","67.74","67.74","66.41","58.24","64.86","35.56","76.48","77.34","68.47","89.98","67.96",,,"3.29","3.03","2.9","3.56","3.77","87.26","0","90.04","81.34","90.57","9.45","0","7.05","15.09","5.66","11.67","0","11.2","16.14","6.92"
"2023","05313","Granada","05","Antioquia","3758","Antioquia (ETC)","2197","78.2","78.2","63.24","78.81","65.42","42.81","84.02","70.1","90.95","85.59","68.81",,,"4.31","4.2","2.38","7.95","2.6","90.76","0","92.76","84.45","96.35","4.93","0","4.86","7.6","1.04","8.29","1.4","9.28","11.13","0.52"
"2023","05315","Guadalupe","05","Antioquia","3758","Antioquia (ETC)","1318","66.62","66.62","57.84","58.75","56.1","39.19","74.81","62.75","69.8","86.25","69.37",,,"2.37","1.56","0.53","3.44","5.19","89.32","0","91.29","85.96","88.15","8.31","0","8.18","10.6","6.67","10.9","4.69","12.4","11.17","8.89"
"2023","05318","Guarne","05","Antioquia","3758","Antioquia (ETC)","8599","85.3","85.3","71.23","85.27","73.78","43.64","94.79","87.11","97.01","100.78","81.67",,,"5.78","6.11","5.61","6.85","3.15","84.4","0","86.4","76.93","91.05","9.82","0","7.99","16.22","5.8","10.12","2.38","9.71","14.39","5.17"
"2023","05321","Guatape","05","Antioquia","3758","Antioquia (ETC)","1405","107.76","107.76","92.31","105.61","90.56","72.22","116.65","105.13","115.65","119.53","119.23",,,"4.43","5.69","3.82","5.26","3.73","89.02","0","90.29","86.35","88.38","6.55","0","5.88","8.38","7.88","6.87","3.25","5.59","10.72","4.15"
"2023","05347","Heliconia","05","Antioquia","3758","Antioquia (ETC)","858","79.02","79.02","60.94","73.78","64.65","44.67","91.61","76.56","89.05","97.64","92",,,"7.34","2.04","5.18","12.89","2.78","90.58","0","92.88","83.98","96.3","2.08","0","1.94","3.13","0.93","12.72","0","14.24","17.51","2.78"
"2023","05353","Hispania","05","Antioquia","3758","Antioquia (ETC)","971","84.45","84.45","70.73","80.54","58.26","35.19","104.02","79.27","103.69","125.55","74.69",,,"13.21","10.77","11.31","20.22","1.25","79.14","0","80.15","70.41","95","7.65","0","8.54","9.36","3.75","13.95","1.54","19.1","10.86","8.75"
"2023","05360","Itagüí","05","Antioquia","3762","Itagüí","39694","90.2","89.83","72.19","86.34","79.28","59.57","99.23","91.19","96.43","105.19","98.04",,,"4.73","4.35","3.72","6.43","3.61","88.77","0.1","92.26","82.99","90","6.5","0.1","4.02","10.58","6.38","8.49","3.16","6.86","12.95","4.75"
"2023","05361","Ituango","05","Antioquia","3758","Antioquia (ETC)","5229","68.25","68.25","47.14","64.47","57.74","34.15","77.89","62.38","80.38","82.37","69.93",,,"3.96","3.05","3.09","5.23","4.1","92.33","0","92.39","91.55","91.8","3.71","0","4.52","3.21","4.1","7.46","1.53","11.38","5.53","2.15"
"2023","05364","Jardín","05","Antioquia","3758","Antioquia (ETC)","2464","85.71","85.71","65.13","78.76","75.03","64.44","97.24","83.59","90.46","105.52","103.58",,,"3.55","1.84","2.18","5.12","4.42","88.11","0","90.97","82.26","88.57","8.35","0","6.86","12.61","7.01","6.59","0.61","9.02","6.7","3.12"
"2023","05368","Jericó","05","Antioquia","3758","Antioquia (ETC)","2130","75.35","75.35","59.15","72.61","61.7","53.28","85.16","78.05","82.28","86.87","91.8",,,"2.28","3.13","1.96","2.85","1.54","91.53","0","92.17","88.08","94.62","6.19","0","5.87","9.07","3.85","8.04","2.34","9.23","10.32","2.68"
"2023","05376","La Ceja","05","Antioquia","3758","Antioquia (ETC)","10830","91.21","91.13","83.61","90.3","77.93","58.18","103.59","92.64","99.11","104.26","117.34",,,"2.65","1.96","2.35","3.48","1.85","88.8","0.16","92.03","81.34","92.85","8.55","0.16","5.62","15.17","5.3","8.02","2.29","7.94","10.81","4.03"
"2023","05380","La Estrella","05","Antioquia","7738","La estrella(ETC)","10676","125.77","125.01","92.71","126.87","110.81","79.3","133.72","120.24","139.94","137.22","118.96",,,"3.01","5.28","2.71","3.11","2.63","87.47","1.51","90.99","81.89","88.3","9.52","1.51","6.29","15","9.06","10.27","3.27","7.28","16.52","7.06"
"2023","05390","La Pintada","05","Antioquia","3758","Antioquia (ETC)","1551","81.69","81.69","75.42","81.54","59.7","41.97","91.94","99.15","94.54","98.13","70.8",,,"4.47","0.85","5.77","3.1","6.13","83.19","0","87.61","74.34","80.37","12.34","0","6.62","22.57","13.5","12.41","1.71","12.22","18.58","3.68"
"2023","05400","La Unión","05","Antioquia","3758","Antioquia (ETC)","4070","94.72","94.69","92.59","92.32","84.63","63.57","99.41","102.16","102.52","102.54","84.57",,,"4.1","4.71","3.13","5.6","2.99","89.5","0.72","89.52","85.88","95.14","6.4","0.72","7.35","8.52","1.87","6.37","2.17","8.03","7.54","1.31"
"2023","05411","Liborina","05","Antioquia","3758","Antioquia (ETC)","1928","77.18","77.18","55.26","67.21","69.62","52.66","85.11","69.74","78.55","94.2","90.28",,,"2.13","1.89","0.95","2.74","3.95","90.96","0","91.75","88.87","90.79","6.91","0","7.3","8.39","5.26","6.14","0.94","7.62","7.71","0.44"
"2023","05425","Maceo","05","Antioquia","3758","Antioquia (ETC)","1683","96.97","96.97","77.48","88.01","80.59","53.57","104.81","90.73","106.68","117.22","80.95",,,"2.77","0.73","2.44","3.69","2.76","91.62","0","91.67","88.78","95.03","5.6","0","5.9","7.54","2.21","11.56","0.73","12.31","15.22","4.42"
"2023","05440","Marinilla","05","Antioquia","3758","Antioquia (ETC)","12012","99.61","99.58","86.86","99.52","85.89","54.86","107.68","99.12","111.25","113","92.57",,,"5.29","5.49","4.75","6.95","2.54","85.87","0","89.96","77.12","88.9","8.84","0","5.29","15.92","8.56","10.12","1.71","9.55","15.48","2.78"
"2023","05467","Montebello","05","Antioquia","3758","Antioquia (ETC)","1132","75.8","75.8","61.36","73.04","62.44","40.11","81.18","71.59","84.93","85.49","67.38",,,"3.48","1.59","2.5","5.76","1.59","86.18","0","88","77.88","96.03","10.34","0","9.5","16.36","2.38","7.83","0","10.25","9.09","0.79"
"2023","05475","Murindó","05","Antioquia","3758","Antioquia (ETC)","1628","75.18","75.18","56.32","72.34","31.19","12.81","88.57","89.08","115.84","63.62","43.84",,,"0.68","0","0.78","0.87","0","82.19","1.29","75","96.09","100","17.12","1.29","24.22","3.04","0","16.74","3.87","22.09","6.96","2.7"
"2023","05480","Mutatá","05","Antioquia","3758","Antioquia (ETC)","3876","98.09","98.09","72.25","91.99","74.94","37.08","112.69","104.12","121.54","117.98","79.5",,,"5.91","4.22","5.06","7.94","5.78","83.16","0.26","85.66","74.15","86.05","10.93","0.26","9.28","17.92","8.16","12.76","8.44","13.03","14.93","7.82"
"2023","05483","Nariño","05","Antioquia","3758","Antioquia (ETC)","2179","65.08","65.08","61.05","61.94","51.54","28.61","69.53","66.28","76.46","71.95","48.16",,,"3.5","0","2.88","4.48","5.29","89.9","0","87.63","89.37","94.12","6.6","0","9.5","6.16","0.59","10.17","0.88","14.68","8.4","3.53"
"2023","05490","Necoclí","05","Antioquia","3758","Antioquia (ETC)","11723","110.62","110.62","56.3","96.52","97.89","60.3","126.09","113.49","119.9","145.41","109.35",,,"5.37","2.5","3.53","7.95","6.27","87.2","0.09","90.9","80.28","87.64","7.43","0.09","5.58","11.77","6.09","8.79","3.88","8.89","11.31","4.08"
"2023","05495","Nechí","05","Antioquia","3758","Antioquia (ETC)","7174","85.18","85.18","62.46","77.46","70.13","36.33","97.09","83.23","98.33","109.91","73.61",,,"4.95","2.59","3.84","7.26","4.19","87.29","0","90.19","80.54","88.27","7.76","0","5.97","12.2","7.54","9.25","2.77","9.39","12.24","3.18"
"2023","05501","Olaya","05","Antioquia","3758","Antioquia (ETC)","584","81.16","81.16","39.22","77.33","79.59","48.89","87.67","70.59","91.9","94.39","71.11",,,"3.52","2.78","4.85","2.16","3.13","86.13","0","85.02","83.78","90.63","10.35","0","10.13","14.05","6.25","9.38","2.78","13.22","8.11","3.13"
"2023","05541","Peñol","05","Antioquia","3758","Antioquia (ETC)","3762","96.12","96.12","88.69","95.32","84.3","54.14","106.54","96.64","104.68","117.33","94.87",,,"3.55","4.47","3.37","3.96","2.39","92.87","0.34","93.39","90.68","95.69","3.58","0.34","3.24","5.36","1.91","8.1","2.06","8.58","10.15","4.55"
"2023","05543","Peque","05","Antioquia","3758","Antioquia (ETC)","1900","75.32","75.32","63.53","75.46","58.21","30.33","83.11","72.94","92.64","85.2","58.67",,,"4.29","3.23","1.72","8.95","3.85","85.34","0","85.43","80.13","92.31","10.36","0","12.85","10.92","3.85","9.75","0","12.58","10.26","0.77"
"2023","05576","Pueblorrico","05","Antioquia","3758","Antioquia (ETC)","1685","66.05","66.05","54.48","65.85","57.19","37.14","73.41","67.16","75.22","76.95","64.64",,,"4.47","4.44","3.45","6.7","2.03","89.17","0","89.27","85.11","95.95","6.36","0","7.28","8.19","2.03","9.2","1.11","9.96","12.41","2.7"
"2023","05579","Puerto Berrío","05","Antioquia","3758","Antioquia (ETC)","7758","76.53","76.53","61.49","71.62","67.27","44.84","90.06","79.56","86.56","100.15","83.53",,,"3.47","5.53","3.3","3.87","1.75","90.15","0","90.99","86.59","94.61","6.38","0","5.72","9.54","3.64","7.3","2.3","9.13","7.79","2.43"
"2023","05585","Puerto Nare","05","Antioquia","3758","Antioquia (ETC)","2812","71.76","71.76","45.73","64.08","58.44","37.08","86.27","64.1","80.53","100.32","83.82",,,"5.76","5.33","3.96","8.88","3.38","85.09","0.67","87.08","77.86","93.98","9.15","0.67","8.96","13.26","2.63","14.53","3.33","15.42","19.54","3.01"
"2023","05591","Puerto Triunfo","05","Antioquia","3758","Antioquia (ETC)","3562","103.12","103.12","73.04","96.99","83.74","42.83","114.29","88.4","123.23","127.65","77.52",,,"6.56","3.9","5.19","9.63","5.1","84.75","0","86.66","78.57","87.54","8.68","0","8.16","11.8","7.37","12.97","0.71","13.02","17.58","6.23"
"2023","05604","Remedios","05","Antioquia","3758","Antioquia (ETC)","6857","112.12","112.12","91.83","107.43","92.48","53.38","123.26","111.27","132.29","130.27","89.8",,,"5.64","4.55","4.68","7.76","4.05","88.36","0","89.66","83.89","91.03","6.01","0","5.66","8.35","4.91","8.38","0.88","10.08","9.79","1.84"
"2023","05607","Retiro","05","Antioquia","3758","Antioquia (ETC)","3575","124","119.33","67.91","114.59","97.57","59.07","131.36","142.23","135.51","136.78","104.99",,,"3.58","2.13","3.12","5.23","1.23","89.34","0","91.26","83.88","93.52","7.08","0","5.62","10.89","5.25","10.54","3.19","11.86","12.59","4.32"
"2023","05615","Rionegro","05","Antioquia","7609","Rionegro","20860","104.88","104.31","96.87","105.4","88.53","51.91","115.24","112.58","119.03","124.1","91.16",,,"4.48","3.89","3.46","6.11","3.6","81.25","0.48","85.85","71.52","85.52","14.27","0.48","10.69","22.38","10.88","13.43","2.46","10.99","21.35","5.1"
"2023","05628","Sabanalarga","05","Antioquia","3758","Antioquia (ETC)","2053","78.57","78.57","57.07","71.51","69.85","36.77","85.97","69.11","87.47","96.15","70.65",,,"4.5","4.55","3.55","6.23","3.07","95.5","0","96.45","93.77","96.93","0","0","0","0","0","9.11","1.52","13.56","7.12","0.61"
"2023","05631","Sabaneta","05","Antioquia","7740","Sabaneta","10175","107.84","107.64","83.74","100.97","107.73","74.54","113.98","95.29","108.74","129.43","108.27",,,"3.88","3.85","3.49","5.23","1.74","86.84","0.23","92.32","78.22","89.31","9.29","0.23","4.2","16.55","8.95","7.96","1.81","6.06","13.22","2.95"
"2023","05642","Salgar","05","Antioquia","3758","Antioquia (ETC)","3468","70.65","70.65","46.83","69.94","57.51","25.47","79.33","63.03","88.01","89.1","46.5",,,"7.34","3.35","6.02","10.88","3.8","83.86","1.12","86","76.03","93.67","8.8","1.12","7.97","13.1","2.53","13.86","1.68","14.81","17.87","2.95"
